date,pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,Rained,Rain_Intensity
28-10-2024,184.0,144.0,16.0,40.0,3.0,11.0,27.1,65.7,5.3,0.0,False,No Rain
29-10-2024,165.0,169.0,32.0,37.0,5.0,12.0,27.6,67.7,4.7,0.0,False,No Rain
30-10-2024,187.0,180.0,19.0,30.0,6.0,16.0,28.1,61.9,4.0,0.0,False,No Rain
31-10-2024,215.0,308.0,31.0,29.0,13.0,12.0,26.9,64.2,6.5,0.0,False,No Rain
01-11-2024,306.0,235.0,57.0,35.0,7.0,19.0,25.1,55.8,6.5,0.0,False,No Rain
02-11-2024,259.0,174.0,35.0,40.0,7.0,18.0,25.0,57.5,2.1,0.0,False,No Rain
03-11-2024,239.0,226.0,37.0,43.0,7.0,16.0,24.3,59.2,1.6,0.0,False,No Rain
04-11-2024,256.0,201.0,22.0,34.0,8.0,32.0,23.8,64.1,2.2,0.0,False,No Rain
05-11-2024,224.0,199.0,36.0,33.0,7.0,30.0,24.3,65.1,3.4,0.0,False,No Rain
06-11-2024,204.0,237.0,30.0,39.0,5.0,24.0,24.2,67.2,1.7,0.0,False,No Rain
07-11-2024,250.0,210.0,18.0,33.0,5.0,17.0,24.6,69.2,3.5,0.0,False,No Rain
08-11-2024,240.0,170.0,11.0,35.0,5.0,16.0,24.3,72.6,4.1,0.0,False,No Rain
09-11-2024,213.0,179.0,15.0,29.0,6.0,14.0,24.9,71.4,6.0,0.0,False,No Rain
10-11-2024,207.0,181.0,28.0,27.0,7.0,25.0,24.4,74.2,2.9,0.0,False,No Rain
11-11-2024,200.0,158.0,15.0,25.0,6.0,19.0,24.5,72.8,1.6,0.0,False,No Rain
12-11-2024,192.0,422.0,24.0,27.0,5.0,24.0,24.5,65.9,5.9,0.0,False,No Rain
13-11-2024,376.0,239.0,5.0,21.0,5.0,32.0,21.3,84.5,5.1,0.0,False,No Rain
14-11-2024,255.0,204.1,25.1,30.6,5.5,20.3,22.1,75.1,1.9,0.0,False,No Rain
15-11-2024,255.0,317.0,19.0,31.0,6.0,18.0,22.6,67.5,4.2,0.0,False,No Rain
16-11-2024,293.0,416.0,17.0,28.0,5.0,17.0,21.9,68.6,2.5,0.0,False,No Rain
17-11-2024,395.0,699.0,14.0,25.0,5.0,21.0,20.3,77.2,5.7,0.0,False,No Rain
18-11-2024,543.0,238.0,13.0,37.0,5.0,7.0,18.3,85.5,6.9,0.0,False,No Rain
19-11-2024,284.0,168.0,20.0,28.0,5.0,8.0,18.2,70.9,4.5,0.0,False,No Rain
20-11-2024,238.0,191.0,1.0,38.0,7.0,19.0,18.5,64.2,2.9,0.0,False,No Rain
21-11-2024,233.0,254.0,9.0,35.0,4.0,18.0,18.2,59.5,3.8,0.0,False,No Rain
22-11-2024,282.0,225.0,9.0,45.0,5.0,32.0,18.5,67.1,3.3,0.0,False,No Rain
23-11-2024,233.0,143.0,9.0,29.0,5.0,33.0,19.5,65.1,2.1,0.0,False,No Rain
24-11-2024,195.0,216.0,9.0,33.0,4.0,19.0,20.2,60.2,3.8,0.0,False,No Rain
25-11-2024,272.0,132.0,10.0,40.0,6.0,16.0,19.1,70.0,6.3,0.0,False,No Rain
26-11-2024,174.0,138.0,10.0,35.0,5.0,21.0,18.6,66.4,6.0,0.0,False,No Rain
27-11-2024,190.0,152.0,9.0,32.0,5.0,31.0,18.4,61.6,3.3,0.0,False,No Rain
28-11-2024,207.0,156.0,9.0,38.0,6.0,38.0,17.8,63.6,2.5,0.0,False,No Rain
29-11-2024,207.0,162.0,9.0,32.0,4.0,33.0,17.5,65.4,1.9,0.0,False,No Rain
30-11-2024,217.0,135.0,9.0,29.0,6.0,20.0,17.7,67.2,3.8,0.0,False,No Rain
01-12-2024,192.0,129.0,9.0,27.0,6.0,24.0,18.6,64.2,5.3,0.0,False,No Rain
02-12-2024,183.0,122.0,26.0,27.0,6.0,23.0,18.5,68.2,3.4,0.0,False,No Rain
03-12-2024,169.0,106.0,11.0,20.0,5.0,14.0,18.7,67.0,4.1,0.0,False,No Rain
04-12-2024,140.0,105.0,11.0,23.0,5.0,14.0,18.6,58.7,9.0,0.0,False,No Rain
05-12-2024,142.0,106.0,11.0,23.0,4.0,14.0,16.6,52.2,7.9,0.0,False,No Rain
06-12-2024,147.0,137.0,11.0,25.0,5.0,24.0,16.4,53.7,5.3,0.0,False,No Rain
07-12-2024,176.0,161.0,11.0,31.0,4.0,26.0,15.6,55.6,2.9,0.0,False,No Rain
08-12-2024,207.0,96.0,11.0,30.0,3.0,11.0,16.0,58.9,7.3,0.6,True,Low
09-12-2024,154.0,118.0,11.0,27.0,4.0,12.0,14.6,70.2,4.3,0.0,False,No Rain
10-12-2024,159.0,133.0,11.0,28.0,5.0,13.0,13.8,62.5,7.6,0.0,False,No Rain
11-12-2024,173.0,196.0,9.0,26.0,5.0,17.0,13.2,48.7,6.8,0.0,False,No Rain
12-12-2024,225.0,140.0,9.0,47.0,4.0,9.0,13.3,57.2,5.4,0.0,False,No Rain
13-12-2024,178.0,152.0,8.0,30.0,4.0,12.0,14.0,54.4,9.0,0.0,False,No Rain
14-12-2024,172.0,190.0,9.0,38.0,6.0,17.0,13.8,51.2,8.4,0.0,False,No Rain
15-12-2024,216.0,246.0,8.0,42.0,3.0,24.0,13.1,57.2,3.2,0.0,False,No Rain
16-12-2024,288.0,366.0,7.0,64.0,4.0,30.0,12.8,68.8,2.1,0.0,False,No Rain
17-12-2024,337.0,393.0,26.0,45.0,4.0,32.0,13.6,71.1,2.2,0.0,False,No Rain
18-12-2024,385.0,329.0,22.0,38.0,4.0,40.0,12.7,78.8,3.0,0.0,False,No Rain
19-12-2024,346.0,286.0,25.0,43.0,4.0,34.0,13.3,74.0,4.0,0.0,False,No Rain
20-12-2024,328.0,190.0,33.0,37.0,4.0,19.0,15.0,75.2,2.5,0.0,False,No Rain
21-12-2024,255.0,263.0,26.0,46.0,5.0,36.0,14.5,74.2,3.1,0.0,False,No Rain
22-12-2024,322.0,249.0,10.0,48.0,3.0,22.0,14.9,71.6,3.2,0.0,False,No Rain
23-12-2024,305.0,154.0,13.0,38.0,5.0,13.0,14.4,78.9,5.8,0.6,True,Low
24-12-2024,227.0,146.0,17.0,34.0,3.0,19.0,14.9,81.1,4.5,2.5,True,Low
25-12-2024,228.0,179.0,29.0,38.0,5.0,20.0,14.5,82.5,3.8,0.0,False,No Rain
26-12-2024,244.0,264.0,10.0,37.0,3.0,32.0,15.3,77.1,1.8,0.0,False,No Rain
27-12-2024,330.0,109.0,10.0,31.0,7.0,11.0,14.5,94.5,7.7,31.9,True,Moderate
28-12-2024,191.0,85.0,15.0,18.0,3.0,6.0,14.9,96.3,4.4,2.9,True,Low
29-12-2024,167.0,113.9,10.1,18.9,3.9,12.1,13.4,93.5,10.8,0.0,False,No Rain
30-12-2024,221.7,158.7,10.6,23.7,4.6,15.5,11.4,92.7,8.6,0.0,False,No Rain
31-12-2024,248.6,181.0,19.0,27.0,3.0,14.0,11.7,86.0,3.8,0.0,False,No Rain
01-01-2025,239.0,152.0,18.0,24.0,3.0,13.0,10.5,90.7,5.9,0.0,False,No Rain
02-01-2025,215.0,187.0,4.0,22.0,5.0,20.0,10.5,90.9,6.3,0.0,False,No Rain
03-01-2025,247.0,236.0,13.0,47.0,2.0,22.0,12.0,91.0,1.9,0.0,False,No Rain
04-01-2025,330.0,150.0,12.0,25.0,4.0,13.0,12.7,92.9,4.6,0.0,False,No Rain
05-01-2025,213.0,139.0,18.0,24.0,4.0,11.0,12.0,89.1,7.1,0.0,False,No Rain
06-01-2025,212.0,132.0,18.0,19.0,3.0,10.0,12.6,90.5,7.3,4.3,True,Low
07-01-2025,199.0,132.0,30.0,32.0,5.0,14.0,12.3,92.8,8.9,0.0,False,No Rain
08-01-2025,209.0,227.0,23.0,51.0,4.0,29.0,12.8,80.6,6.7,0.0,False,No Rain
09-01-2025,303.0,251.0,9.0,35.0,3.0,27.0,13.1,77.9,2.8,0.0,False,No Rain
10-01-2025,302.0,133.0,13.0,34.0,3.0,10.0,11.8,90.4,5.4,0.0,False,No Rain
11-01-2025,202.0,108.0,14.0,30.0,4.0,12.0,12.2,93.2,8.5,7.6,True,Moderate
12-01-2025,187.0,99.0,15.0,26.0,3.0,6.0,12.6,91.5,4.1,0.7,True,Low
13-01-2025,175.0,133.0,32.0,29.0,4.0,12.0,12.7,90.4,9.1,0.0,False,No Rain
14-01-2025,201.0,211.0,9.0,30.0,4.0,27.0,12.9,87.4,6.3,0.0,False,No Rain
15-01-2025,287.0,127.0,19.0,31.0,6.0,15.0,11.9,93.2,4.1,2.9,True,Low
16-01-2025,201.0,124.0,17.0,30.0,4.0,10.0,13.5,89.2,3.8,1.3,True,Low
17-01-2025,198.0,129.0,24.0,29.0,3.0,8.0,11.9,90.8,8.8,0.0,False,No Rain
18-01-2025,189.0,199.0,31.0,38.0,5.0,27.0,13.8,84.8,5.0,0.0,False,No Rain
19-01-2025,258.0,142.0,28.0,34.0,3.0,10.0,16.7,79.0,2.4,0.0,False,No Rain
20-01-2025,205.0,120.0,17.0,34.0,3.0,4.0,16.7,78.6,7.4,0.0,False,No Rain
21-01-2025,183.0,112.0,3.0,36.0,4.0,8.0,16.1,74.7,8.7,0.0,False,No Rain
22-01-2025,170.0,103.0,13.0,34.0,3.0,13.0,16.1,77.2,4.6,0.0,False,No Rain
23-01-2025,164.0,94.0,35.0,31.0,3.0,11.0,17.1,71.9,6.7,0.8,True,Low
24-01-2025,151.0,93.0,36.0,37.0,3.0,12.0,15.7,67.4,9.0,0.0,False,No Rain
25-01-2025,127.0,99.0,52.0,32.0,4.0,12.0,14.8,60.5,9.0,0.0,False,No Rain
26-01-2025,157.0,123.0,49.0,35.0,3.0,15.0,14.4,60.9,5.6,0.0,False,No Rain
27-01-2025,174.0,134.0,54.0,37.0,4.0,19.0,14.1,67.6,5.3,0.0,False,No Rain
28-01-2025,177.0,252.0,32.0,39.0,4.0,36.0,14.5,65.6,3.4,0.0,False,No Rain
29-01-2025,267.0,170.0,34.0,39.0,3.0,21.0,15.8,71.9,6.0,0.0,False,No Rain
30-01-2025,218.0,178.0,46.0,30.0,3.0,30.0,17.1,76.4,5.8,0.0,False,No Rain
31-01-2025,225.0,165.0,29.0,36.0,3.0,25.0,17.4,81.1,3.7,0.0,False,No Rain
01-02-2025,220.0,143.0,27.0,27.0,3.0,13.0,16.7,86.6,3.5,0.0,False,No Rain
02-02-2025,199.0,115.0,37.0,29.0,3.0,13.0,15.5,85.4,7.9,0.0,False,No Rain
03-02-2025,164.0,154.0,31.0,46.0,5.0,22.0,15.6,72.5,5.5,1.0,True,Low
04-02-2025,193.0,109.0,35.0,29.0,2.0,10.0,18.4,66.9,3.3,0.6,True,Low
05-02-2025,159.0,99.0,37.0,29.0,3.0,7.0,16.1,71.1,7.7,0.4,True,Low
06-02-2025,153.0,91.0,31.0,25.0,3.0,6.0,16.3,59.1,9.6,0.0,False,No Rain
07-02-2025,136.0,95.0,40.0,31.0,5.0,7.0,15.1,54.8,11.8,0.0,False,No Rain
08-02-2025,142.0,112.0,45.0,41.0,4.0,13.0,16.3,53.5,8.3,0.0,False,No Rain
09-02-2025,159.0,137.0,34.0,47.0,5.0,23.0,16.9,60.6,3.2,0.0,False,No Rain
10-02-2025,174.0,140.0,45.0,42.0,4.0,27.0,18.2,63.4,2.7,0.0,False,No Rain
11-02-2025,178.0,107.0,30.0,29.0,3.0,12.0,19.4,60.5,2.8,0.0,False,No Rain
12-02-2025,132.0,85.0,36.0,21.0,5.0,4.0,18.5,60.0,10.4,0.0,False,No Rain
13-02-2025,115.0,90.0,39.0,31.0,5.0,5.0,17.9,52.1,12.5,0.0,False,No Rain
14-02-2025,115.0,118.0,44.0,48.0,6.0,15.0,17.4,51.4,11.3,0.0,False,No Rain
15-02-2025,156.0,168.0,45.0,42.0,4.0,21.0,18.6,53.2,3.8,0.0,False,No Rain
16-02-2025,198.0,115.0,43.0,44.0,5.0,16.0,19.7,60.2,3.4,0.0,False,No Rain
17-02-2025,160.0,117.0,28.0,43.0,4.0,15.0,19.8,61.2,2.4,0.0,False,No Rain
18-02-2025,141.0,110.0,36.0,39.0,3.0,11.0,20.2,58.5,5.3,0.0,False,No Rain
19-02-2025,141.0,81.0,20.0,34.0,3.0,7.0,19.7,57.2,5.1,0.5,True,Low
20-02-2025,114.0,92.0,40.0,30.0,3.0,7.0,20.5,68.7,10.9,5.0,True,Low
21-02-2025,156.0,73.0,34.0,22.0,2.0,5.0,19.6,65.8,6.7,0.3,True,Low
22-02-2025,128.0,78.0,39.0,27.0,3.0,7.0,17.5,75.0,9.1,0.0,False,No Rain
23-02-2025,131.0,97.0,42.0,28.0,3.0,11.0,18.2,66.6,6.3,0.0,False,No Rain
24-02-2025,147.0,103.0,51.0,32.0,4.0,14.0,18.9,68.9,4.5,0.0,False,No Rain
25-02-2025,148.0,147.0,37.0,44.0,4.0,20.0,19.8,63.1,2.8,0.0,False,No Rain
26-02-2025,164.0,94.0,14.0,32.0,4.0,12.0,23.5,57.4,3.9,0.0,False,No Rain
27-02-2025,120.0,74.0,11.0,26.0,3.0,6.0,21.8,64.0,8.0,2.8,True,Low
28-02-2025,107.0,69.0,21.0,22.0,3.0,6.0,21.4,67.9,9.6,10.1,True,Moderate
01-03-2025,112.0,66.0,27.0,21.0,3.0,6.0,21.6,76.1,7.4,7.8,True,Moderate
02-03-2025,98.0,87.0,34.0,33.0,4.0,7.0,20.1,61.5,7.7,0.0,False,No Rain
03-03-2025,114.0,86.0,31.0,19.0,3.0,4.0,20.9,50.6,4.8,0.0,False,No Rain
04-03-2025,102.0,81.0,30.0,12.0,4.0,2.0,21.0,55.8,11.9,0.0,False,No Rain
05-03-2025,62.0,80.0,36.0,20.0,5.0,5.0,17.6,50.3,16.9,0.0,False,No Rain
06-03-2025,83.0,106.0,41.0,28.0,5.0,13.0,18.7,41.6,10.6,0.0,False,No Rain
07-03-2025,134.0,91.0,40.0,28.0,4.0,9.0,19.9,48.9,6.7,0.0,False,No Rain
08-03-2025,121.0,125.0,34.0,34.0,4.0,17.0,21.6,50.6,7.3,0.0,False,No Rain
09-03-2025,153.0,120.0,29.0,33.0,5.0,11.0,23.7,52.1,5.6,0.0,False,No Rain
10-03-2025,154.0,134.0,55.0,32.0,5.0,15.0,24.4,50.6,7.9,0.0,False,No Rain
11-03-2025,161.0,111.0,35.0,25.0,4.0,9.0,25.5,53.6,4.6,0.0,False,No Rain
12-03-2025,140.0,108.0,41.0,24.0,6.0,7.0,24.4,63.2,7.4,0.0,False,No Rain
13-03-2025,140.0,142.0,27.0,24.0,5.0,15.0,25.3,56.9,5.7,3.5,True,Low
14-03-2025,149.0,61.0,27.0,15.0,5.0,2.0,25.5,56.4,4.4,0.0,False,No Rain
15-03-2025,60.0,64.0,33.0,16.0,6.0,2.0,24.9,51.0,10.3,0.3,True,Low
16-03-2025,89.0,69.0,34.0,18.0,6.0,3.0,23.9,55.2,7.7,0.0,False,No Rain
17-03-2025,101.0,76.0,31.0,24.0,4.0,6.0,22.7,59.6,8.6,0.0,False,No Rain
18-03-2025,97.0,96.0,37.0,26.0,5.0,8.0,22.6,57.9,7.8,0.0,False,No Rain
19-03-2025,116.0,92.0,30.0,26.0,4.0,10.0,23.9,49.9,6.3,0.0,False,No Rain
20-03-2025,106.0,95.0,30.0,23.0,6.0,6.0,25.1,47.8,5.4,0.0,False,No Rain
21-03-2025,113.0,91.0,36.0,25.0,6.0,8.0,24.0,49.8,8.5,0.0,False,No Rain
22-03-2025,115.0,96.0,43.0,26.0,5.0,8.0,24.3,49.8,6.8,0.0,False,No Rain
23-03-2025,123.0,103.0,38.0,26.0,5.0,12.0,25.2,45.8,4.7,0.0,False,No Rain
24-03-2025,133.0,125.0,39.0,28.0,6.0,13.0,26.0,43.8,4.4,0.0,False,No Rain
25-03-2025,144.0,101.0,27.0,27.0,6.0,12.0,27.5,39.0,4.7,0.0,False,No Rain
26-03-2025,93.0,147.0,21.0,26.0,6.0,20.0,29.2,37.0,4.6,0.0,False,No Rain
27-03-2025,118.0,135.0,30.0,19.0,6.0,5.0,28.9,37.4,6.7,0.0,False,No Rain
28-03-2025,92.0,92.0,34.0,18.0,6.0,1.0,25.3,33.7,12.9,0.0,False,No Rain
29-03-2025,71.0,78.0,35.0,21.0,6.0,3.0,22.4,28.3,14.1,0.0,False,No Rain
30-03-2025,79.0,89.0,34.0,26.0,8.0,4.0,24.0,30.6,10.7,0.0,False,No Rain
31-03-2025,113.0,94.0,30.0,33.0,4.0,4.0,25.4,31.8,8.3,0.0,False,No Rain
01-04-2025,92.0,125.0,32.0,42.0,5.0,9.0,25.9,30.1,8.3,0.0,False,No Rain
02-04-2025,128.0,116.0,24.0,45.0,2.0,12.0,26.4,33.4,4.8,0.0,False,No Rain
03-04-2025,118.0,121.0,24.0,48.0,5.0,12.0,28.3,31.2,5.7,0.0,False,No Rain
04-04-2025,107.0,97.0,35.0,51.0,4.0,10.0,29.6,27.1,6.5,0.0,False,No Rain
05-04-2025,100.0,108.0,37.0,62.0,4.0,12.0,28.1,32.9,8.2,0.0,False,No Rain
06-04-2025,128.0,148.0,32.0,55.0,6.0,25.0,28.9,34.9,3.8,0.0,False,No Rain
07-04-2025,145.0,144.0,30.0,45.0,5.0,15.0,31.1,34.0,4.7,0.0,False,No Rain
08-04-2025,151.0,146.0,27.0,38.0,5.0,14.0,32.2,34.1,8.0,0.0,False,No Rain
09-04-2025,157.0,182.0,29.0,32.0,4.0,11.0,33.3,39.5,7.0,0.0,False,No Rain
10-04-2025,132.0,176.0,20.0,18.0,6.0,10.0,32.2,36.2,6.8,0.6,True,Low
11-04-2025,84.0,67.0,53.0,15.0,5.0,8.0,27.2,58.1,15.3,11.3,True,Moderate
12-04-2025,80.0,81.0,67.0,25.0,6.0,10.0,27.0,53.1,7.2,0.3,True,Low
13-04-2025,95.0,112.0,37.0,24.0,5.0,12.0,29.3,40.5,4.9,0.0,False,No Rain
14-04-2025,116.0,106.0,30.0,23.0,4.0,11.0,29.7,43.7,6.8,0.0,False,No Rain
15-04-2025,114.0,124.0,30.0,24.0,6.0,12.0,30.7,41.3,6.9,0.0,False,No Rain
16-04-2025,139.0,122.0,22.0,28.0,5.0,13.0,31.8,40.0,7.2,0.0,False,No Rain
17-04-2025,116.0,139.0,33.0,23.0,5.0,10.0,33.1,36.6,7.7,0.0,False,No Rain
18-04-2025,133.0,99.0,24.0,19.0,4.0,9.0,32.2,45.8,9.7,0.0,False,No Rain
19-04-2025,104.0,99.0,26.0,22.0,2.0,10.0,31.7,47.5,13.8,0.0,False,No Rain
20-04-2025,103.0,139.0,28.0,28.0,5.0,11.0,32.4,47.1,10.3,0.0,False,No Rain
21-04-2025,154.0,134.0,31.0,28.0,12.0,10.0,32.9,31.3,7.6,0.0,False,No Rain
22-04-2025,113.0,126.0,35.0,23.0,12.0,9.0,31.2,18.7,8.7,0.0,False,No Rain
23-04-2025,110.0,137.0,40.0,28.0,14.0,21.0,30.8,20.3,9.0,0.0,False,No Rain
24-04-2025,130.0,159.0,45.0,29.0,8.0,32.0,32.0,20.4,6.5,0.0,False,No Rain
25-04-2025,137.0,129.0,41.0,31.0,8.0,35.0,32.6,23.2,6.3,0.0,False,No Rain
26-04-2025,134.0,148.0,75.0,24.0,10.0,28.0,32.3,24.3,6.1,0.0,False,No Rain
27-04-2025,111.0,159.0,68.0,24.0,10.0,34.0,33.1,21.9,5.5,0.0,False,No Rain
28-04-2025,156.0,125.0,36.0,16.0,8.0,35.0,32.9,29.6,8.8,0.0,False,No Rain
29-04-2025,118.0,119.0,43.0,16.0,10.0,29.0,30.7,42.5,12.9,0.0,False,No Rain
30-04-2025,134.0,113.0,47.0,14.0,8.0,7.0,31.3,45.4,11.9,0.1,True,Low
01-05-2025,137.0,89.0,23.0,21.0,5.0,9.0,32.2,47.4,12.2,0.0,False,No Rain
02-05-2025,106.0,115.0,27.0,33.0,2.0,22.0,25.4,71.0,10.2,14.6,True,Moderate
03-05-2025,144.0,123.0,36.0,32.0,3.0,28.0,28.1,64.1,6.8,3.8,True,Low
04-05-2025,139.0,77.0,27.0,25.0,2.0,27.0,30.3,54.1,6.1,0.5,True,Low
05-05-2025,85.0,92.0,35.0,30.0,4.0,32.0,27.7,56.9,11.1,1.7,True,Low
06-05-2025,106.0,86.0,38.0,22.0,2.0,35.0,29.0,55.1,7.7,1.2,True,Low
07-05-2025,110.0,105.0,33.0,29.0,6.0,31.0,29.3,57.6,9.3,2.7,True,Low
08-05-2025,132.0,79.0,28.0,29.0,4.0,14.0,30.6,54.5,7.9,4.1,True,Low
09-05-2025,88.0,115.0,28.0,32.0,8.0,16.0,30.9,54.1,6.4,0.8,True,Low
10-05-2025,142.0,103.0,40.0,22.0,4.0,17.0,29.8,61.5,5.3,6.7,True,Low
11-05-2025,121.0,85.0,49.0,20.0,3.0,15.0,31.2,53.3,8.0,0.0,False,No Rain
12-05-2025,88.0,83.0,34.0,19.0,4.0,2.0,32.4,38.4,8.9,0.0,False,No Rain
13-05-2025,57.0,86.0,53.0,23.0,4.0,4.0,31.6,40.9,9.9,0.0,False,No Rain
14-05-2025,79.0,358.0,41.0,25.0,7.0,6.0,32.7,39.5,8.0,0.0,False,No Rain
15-05-2025,132.0,166.0,45.0,32.0,8.0,11.0,33.9,32.2,7.3,0.0,False,No Rain
16-05-2025,132.0,89.0,39.0,24.0,4.0,5.0,33.7,38.1,8.4,0.0,False,No Rain
17-05-2025,80.0,106.0,52.0,22.0,5.0,7.0,33.6,37.7,9.0,0.0,False,No Rain
18-05-2025,110.0,127.0,52.0,21.0,10.0,10.0,35.0,39.0,7.8,0.0,False,No Rain
19-05-2025,149.0,134.0,42.0,20.0,8.0,22.0,34.1,54.6,8.7,0.0,False,No Rain
20-05-2025,141.0,132.0,38.0,18.0,5.0,16.0,34.8,52.2,9.4,0.0,False,No Rain
21-05-2025,133.0,61.0,29.0,23.0,14.0,12.0,33.5,56.4,10.3,0.0,False,No Rain
22-05-2025,57.0,72.0,35.0,20.0,4.0,23.0,29.4,59.3,13.4,0.0,False,No Rain
23-05-2025,96.0,92.0,35.0,19.0,5.0,11.0,31.7,58.4,12.5,0.0,False,No Rain
24-05-2025,117.0,108.0,37.0,14.0,5.0,9.0,33.6,52.5,14.4,0.0,False,No Rain
25-05-2025,99.0,65.0,34.0,22.0,8.0,7.0,27.0,78.2,11.5,0.9,True,Low
26-05-2025,69.0,76.0,45.0,21.0,5.0,5.0,29.8,73.6,8.2,0.9,True,Low
27-05-2025,102.0,88.0,40.0,23.0,4.0,7.0,32.0,63.5,6.0,0.0,False,No Rain
28-05-2025,117.0,96.0,43.0,20.0,5.0,5.0,33.5,61.6,5.2,0.0,False,No Rain
29-05-2025,111.0,105.0,32.0,31.0,5.0,6.0,32.9,56.9,8.2,0.0,False,No Rain
30-05-2025,112.0,141.0,48.0,30.0,5.0,10.0,31.0,54.5,7.7,0.0,False,No Rain
31-05-2025,120.0,136.0,33.0,18.0,4.0,3.0,32.0,49.8,4.2,0.8,True,Low
01-06-2025,80.0,90.0,47.0,19.0,4.0,3.0,29.9,56.2,11.3,3.1,True,Low
02-06-2025,78.0,86.0,43.0,24.0,5.0,4.0,30.1,52.6,6.9,0.3,True,Low
03-06-2025,73.0,102.0,49.0,19.0,6.0,4.0,29.2,52.6,7.3,0.2,True,Low
04-06-2025,84.0,99.0,79.0,19.0,5.0,4.0,29.1,55.1,8.5,0.5,True,Low
05-06-2025,86.0,92.0,45.0,23.0,4.0,5.0,30.6,48.6,6.5,0.1,True,Low
06-06-2025,76.0,124.0,41.0,26.0,4.0,9.0,32.5,49.8,4.4,0.0,False,No Rain
07-06-2025,128.0,125.0,44.0,26.0,6.0,8.0,34.2,46.0,5.6,0.0,False,No Rain
08-06-2025,111.0,141.0,39.0,25.0,5.0,7.0,36.2,41.0,6.8,0.0,False,No Rain
09-06-2025,122.0,145.0,36.0,19.0,6.0,5.0,36.9,35.0,9.5,0.0,False,No Rain
10-06-2025,80.0,149.0,61.0,18.0,5.0,9.0,36.9,27.7,9.4,0.0,False,No Rain
11-06-2025,115.0,111.0,39.0,14.0,5.0,6.0,37.2,35.9,9.6,0.0,False,No Rain
12-06-2025,130.0,109.0,30.0,14.0,4.0,6.0,36.9,49.8,8.5,0.6,True,Low
13-06-2025,111.0,96.0,33.0,15.0,1.0,7.0,35.3,54.5,11.5,0.0,False,No Rain
14-06-2025,114.0,107.0,68.0,12.0,4.0,7.0,35.7,55.0,8.6,0.0,False,No Rain
15-06-2025,136.0,64.0,22.0,17.0,5.0,37.0,32.0,63.0,11.9,0.3,True,Low
16-06-2025,78.0,52.0,36.0,13.0,4.0,45.0,31.5,65.5,8.2,21.2,True,Moderate
17-06-2025,77.0,58.0,51.0,15.0,6.0,16.0,29.3,81.0,6.9,17.6,True,Moderate
18-06-2025,87.0,51.0,25.0,14.0,3.0,20.0,29.6,80.5,5.5,4.9,True,Low
19-06-2025,58.0,52.0,45.0,12.0,3.0,25.0,31.2,72.5,9.0,0.1,True,Low
20-06-2025,68.0,54.0,48.0,13.0,2.0,30.0,30.5,75.4,10.2,1.8,True,Low
21-06-2025,74.0,62.0,44.0,13.0,3.0,34.0,31.8,72.5,8.1,1.4,True,Low
22-06-2025,84.0,67.0,46.0,12.0,3.0,23.0,32.0,71.4,7.0,3.4,True,Low
23-06-2025,97.0,64.0,21.0,12.0,1.0,6.0,31.7,72.5,6.4,0.4,True,Low
24-06-2025,83.0,76.0,24.0,12.0,1.0,7.0,31.3,77.1,7.2,0.6,True,Low
25-06-2025,117.0,59.0,51.0,10.0,3.0,5.0,31.3,80.4,9.6,14.0,True,Moderate
26-06-2025,73.0,54.0,32.0,9.0,3.0,5.0,32.9,67.9,11.7,19.2,True,Moderate
27-06-2025,57.0,60.0,50.0,13.0,3.0,6.0,33.5,63.0,12.4,2.2,True,Low
28-06-2025,68.0,54.0,49.0,12.0,3.0,6.0,30.8,74.2,6.6,5.0,True,Low
29-06-2025,80.0,48.0,23.0,14.0,2.0,7.0,28.3,85.9,7.0,13.9,True,Moderate
30-06-2025,68.0,49.0,27.0,13.0,3.0,6.0,27.5,90.4,6.7,23.3,True,Moderate
01-07-2025,63.0,55.0,31.0,21.0,2.0,8.0,29.7,80.3,6.7,11.0,True,Moderate
02-07-2025,55.0,56.0,26.0,15.0,2.0,6.0,31.5,74.4,8.1,3.3,True,Low
03-07-2025,77.0,50.0,16.0,15.0,1.0,7.0,32.0,73.5,11.6,0.5,True,Low
04-07-2025,62.0,66.0,76.0,17.0,2.0,9.0,30.9,78.8,7.8,0.4,True,Low
05-07-2025,77.0,51.0,75.0,14.0,1.0,8.0,31.7,76.0,4.8,4.1,True,Low
06-07-2025,67.0,36.0,35.0,18.0,7.0,9.0,31.1,79.9,5.4,8.3,True,Moderate
07-07-2025,51.0,63.0,40.0,19.0,2.0,37.0,28.8,81.0,8.5,14.1,True,Moderate
08-07-2025,68.0,41.0,38.0,15.0,2.0,65.0,31.8,72.7,8.1,0.1,True,Low
09-07-2025,49.0,28.0,35.0,20.0,2.0,76.0,29.1,80.8,8.3,9.3,True,Moderate
10-07-2025,41.0,57.0,36.0,25.0,5.0,4.0,26.8,91.6,6.4,2.2,True,Low
11-07-2025,72.0,57.0,37.0,21.0,4.0,4.0,28.9,84.3,4.1,0.8,True,Low
12-07-2025,79.0,52.0,37.0,20.0,4.0,2.0,29.4,83.3,6.8,2.6,True,Low
13-07-2025,70.0,34.0,36.0,19.0,4.0,2.0,28.9,84.7,6.2,17.5,True,Moderate
14-07-2025,44.0,32.0,35.0,17.0,4.0,1.0,28.2,87.7,12.1,16.9,True,Moderate
