pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,month,day,is_festive,AQI,AQHI
327.0,375.0,12.0,14.0,2.1,20.3,12.5,82.6,1.9,0.0,1,1,0,431.2168674698795,1.8720222461690028
388.0,237.0,10.0,13.0,2.7,16.4,11.8,85.6,4.3,0.0,1,2,0,455.4698795180723,2.1954037240737128
276.0,202.0,15.0,13.0,3.0,14.5,11.1,86.6,6.7,0.0,1,3,0,410.93975903614455,1.5985187443417288
271.0,195.0,12.0,13.0,2.5,14.8,10.9,86.3,5.7,0.0,1,4,0,408.95180722891564,1.5532389541334684
267.0,262.0,12.0,13.0,3.1,15.5,11.7,81.3,7.0,0.0,1,5,0,407.3614457831325,1.531503652477113
317.0,193.0,12.0,13.0,2.7,15.3,11.2,79.7,4.4,0.0,1,6,0,427.2409638554217,1.8062619888119373
247.0,187.0,12.0,14.0,4.4,12.6,12.1,73.4,10.2,0.0,1,7,0,397.69767441860466,1.4330790096737656
231.0,246.0,13.0,15.0,3.4,15.8,12.3,70.4,5.9,0.0,1,8,0,385.4186046511628,1.3627702821382106
278.0,181.0,11.0,15.0,3.6,14.5,12.6,72.6,6.2,0.0,1,9,0,411.73493975903614,1.6048900507297728
245.0,163.0,12.0,14.0,5.1,11.4,13.8,68.4,11.7,0.0,1,10,0,396.16279069767444,1.422323045108027
217.0,194.0,11.0,14.0,4.6,12.3,13.9,67.0,10.7,0.0,1,11,0,374.6744186046512,1.2669889894262556
226.0,262.0,13.0,14.0,3.8,15.3,14.7,63.3,6.8,0.0,1,12,0,381.5813953488372,1.3265364296071296
242.0,172.0,14.0,14.0,3.2,14.4,14.3,66.1,4.8,0.0,1,13,0,393.8604651162791,1.4180522786900205
126.0,232.0,12.0,14.0,2.8,14.9,14.3,63.2,5.7,0.0,1,14,0,304.83720930232556,0.8008371891822945
130.0,170.0,16.0,14.0,3.6,12.4,13.9,70.4,9.0,0.0,1,15,0,307.90697674418607,0.8435895307171746
159.0,194.0,15.0,14.0,4.2,12.8,15.2,58.8,8.8,0.0,1,16,0,330.16279069767444,0.986654795239775
254.0,325.0,16.0,14.0,4.3,16.1,14.4,71.2,8.5,0.0,1,17,0,402.1927710843373,1.4946462281204957
367.0,264.0,11.0,13.0,3.0,16.8,16.6,73.6,3.7,0.0,1,18,0,447.12048192771084,2.0815098918622534
190.0,360.0,5.0,31.0,11.0,16.0,15.1,80.1,5.7,0.0,1,19,0,353.95348837209303,1.2499822598375445
316.0,440.0,9.0,44.0,23.0,15.0,13.9,73.5,8.4,0.0,1,20,0,426.8433734939759,2.0942664579406602
131.0,257.0,31.0,39.0,9.0,21.0,14.3,65.0,3.7,0.0,1,21,0,323.8461538461538,1.1655297221891807
222.0,300.0,43.0,57.0,13.0,17.0,15.3,67.2,5.2,0.0,1,22,0,378.51162790697674,1.9061329516448062
235.0,245.0,12.0,49.0,11.0,16.0,13.5,83.6,10.7,7.0,1,23,0,388.48837209302326,1.708706119560639
227.0,172.0,27.0,35.0,16.0,15.0,12.6,89.2,7.5,1.0,1,24,0,382.34883720930236,1.6180816219928567
198.0,149.0,15.0,30.0,10.0,13.0,11.8,93.2,9.3,0.0,1,25,0,360.09302325581393,1.341580962350091
201.0,178.0,23.0,32.0,11.0,16.0,11.7,90.5,5.9,0.0,1,26,0,362.3953488372093,1.4240561012520734
211.0,242.0,31.0,38.0,14.0,16.0,12.6,82.1,5.5,0.0,1,27,0,370.06976744186045,1.584084534441039
187.0,232.0,35.0,32.0,8.0,17.0,13.1,77.8,6.1,0.0,1,28,0,351.6511627906977,1.4199281224042126
184.0,182.0,32.0,43.0,20.0,19.0,13.9,74.8,6.3,0.0,1,29,0,349.3488372093023,1.4919912480316573
192.0,180.0,35.0,36.0,15.0,23.0,16.9,64.8,12.4,0.0,1,30,0,355.48837209302326,1.485439829130863
200.0,191.0,33.0,32.0,18.0,13.0,16.9,71.2,13.7,0.0,1,31,0,361.62790697674416,1.4780935152467798
197.0,232.0,37.0,53.0,24.0,23.0,18.4,63.3,5.2,0.0,2,1,0,359.3255813953488,1.6906359795042876
195.0,220.0,34.0,42.0,12.0,17.0,17.9,69.3,6.6,0.0,2,2,0,357.7906976744186,1.553920260950854
196.0,160.0,41.0,40.0,17.0,13.0,16.8,58.4,6.7,0.0,2,3,0,358.5581395348837,1.5819232454662178
242.0,178.0,3.0,39.0,17.0,11.0,15.1,60.1,9.0,0.0,2,4,0,393.8604651162791,1.594527305263976
220.0,201.0,34.0,46.0,18.0,13.0,14.8,56.1,6.1,0.0,2,5,0,376.9767441860465,1.7301969624752085
237.0,198.0,29.0,42.0,19.0,13.0,16.1,54.8,9.2,0.0,2,6,0,390.0232558139535,1.7541614132090073
209.0,162.0,41.0,42.0,21.0,13.0,15.0,58.1,8.9,0.0,2,7,0,368.5348837209302,1.6726849786262774
234.0,193.0,35.0,47.0,20.0,27.0,14.7,60.8,4.0,0.0,2,8,0,387.72093023255815,1.8239106324155763
290.0,271.0,47.0,52.0,21.0,38.0,15.4,60.2,4.9,0.0,2,9,0,425.2830188679245,2.2678123176553737
302.0,343.0,45.0,68.0,21.0,46.0,16.3,55.5,2.6,0.0,2,10,0,475.09433962264154,2.4921914749893324
217.0,215.0,28.0,41.0,15.0,19.0,18.0,50.0,11.1,2.2,2,11,0,374.6744186046512,1.6281175877346061
174.0,115.0,17.0,18.0,10.0,10.0,16.5,71.7,12.9,3.5,2,12,0,341.6744186046512,1.1131757641156088
186.0,110.0,31.0,29.0,11.0,10.0,16.6,76.0,6.9,0.0,2,13,0,350.8837209302326,1.362166500223002
155.0,98.0,32.0,21.0,9.0,7.0,15.8,65.6,11.9,0.0,2,14,0,327.09302325581393,1.1283674226162324
175.0,114.0,35.0,22.0,12.0,9.0,16.9,67.6,12.7,0.0,2,15,0,342.4418604651163,1.2604832754129405
183.0,134.0,39.0,31.0,14.0,20.0,17.5,72.2,9.1,0.0,2,16,0,348.5813953488372,1.4125259112767206
221.0,163.0,37.0,33.0,15.0,16.0,18.4,68.5,9.3,0.0,2,17,0,377.74418604651163,1.626015249397385
214.0,148.0,43.0,34.0,12.0,14.0,18.3,64.0,7.0,0.0,2,18,0,372.37209302325584,1.6337069971827527
245.0,219.0,42.0,45.0,15.0,26.0,18.5,57.8,5.2,0.0,2,19,0,396.16279069767444,1.9085757722988572
257.0,231.0,52.0,45.0,17.0,26.0,19.6,60.1,6.5,0.0,2,20,0,403.3855421686747,2.038532771099307
228.0,254.0,58.0,58.0,15.0,56.0,22.5,54.5,3.4,0.0,2,21,0,383.1162790697674,2.0434517620705
216.0,199.0,31.0,46.0,15.0,23.0,22.9,61.2,3.1,0.0,2,22,0,373.90697674418607,1.6898898067689956
199.0,195.0,42.0,80.0,18.0,27.0,23.8,58.8,3.6,0.0,2,23,0,360.8604651162791,2.002101418806105
241.0,239.0,26.0,111.0,15.0,22.0,24.6,58.0,6.8,2.5,2,24,0,393.09302325581393,2.462479676426951
193.0,150.0,40.0,89.0,14.0,11.0,23.1,60.6,9.4,0.2,2,25,0,356.25581395348837,2.0468333149214266
149.0,97.0,34.0,48.0,11.0,7.0,20.8,65.7,14.5,0.0,2,26,0,322.48837209302326,1.3637144440577786
167.0,112.0,36.0,29.0,12.0,11.0,22.5,64.1,10.2,0.0,2,27,0,336.30232558139534,1.2903022051843114
193.0,151.0,46.0,33.0,16.0,13.0,23.2,67.1,4.8,0.0,2,28,0,356.25581395348837,1.5274914949323712
181.0,144.0,39.0,35.0,13.0,16.0,22.8,60.0,5.6,0.0,3,1,0,347.04651162790697,1.440240734250962
203.0,147.0,33.0,39.0,11.0,22.0,23.5,57.6,5.6,0.5,3,2,0,363.93023255813955,1.562255671110024
184.0,129.0,31.0,28.0,15.0,11.0,24.5,55.7,4.7,0.2,3,3,0,349.3488372093023,1.3419315908586047
156.0,109.0,33.0,23.0,12.0,9.0,23.1,55.2,9.1,1.8,3,4,0,327.86046511627904,1.1581257775854397
146.0,100.0,38.0,27.0,11.0,9.0,21.9,58.1,9.5,0.0,3,5,0,320.1860465116279,1.1721296611390968
164.0,107.0,37.0,28.0,12.0,8.0,21.0,58.7,13.8,0.0,3,6,0,334.0,1.270744056031659
211.0,139.0,17.0,31.0,16.0,10.0,21.7,56.2,9.7,0.0,3,7,0,370.06976744186045,1.4326370799674146
165.0,86.0,82.0,20.0,14.0,6.0,23.4,53.1,4.5,0.0,3,8,0,334.7674418604651,1.4649666098016378
169.0,129.0,44.0,35.0,16.0,11.0,24.2,53.1,6.5,0.5,3,9,0,337.83720930232556,1.4053711193260396
130.0,107.0,36.0,28.0,8.0,9.0,24.1,52.3,10.9,0.0,3,10,0,307.90697674418607,1.0862273366133222
162.0,118.0,49.0,34.0,12.0,12.0,23.9,55.8,8.7,0.0,3,11,0,332.4651162790698,1.3878070250180106
196.0,151.0,42.0,38.0,15.0,14.0,25.0,51.5,8.1,0.0,3,12,0,358.5581395348837,1.568438615615045
188.0,169.0,42.0,37.0,13.0,13.0,26.5,46.2,5.8,0.0,3,13,0,352.4186046511628,1.515252200811138
164.0,306.0,33.0,38.0,11.0,13.0,26.6,37.3,6.1,0.0,3,14,0,334.0,1.342413723378517
178.0,261.0,27.0,31.0,13.0,11.0,25.5,45.1,10.8,0.0,3,15,0,344.74418604651163,1.3150425117007194
154.0,131.0,8.0,41.0,11.0,11.0,24.6,51.0,8.9,0.0,3,16,0,326.3255813953488,1.1719139130110543
196.0,154.0,19.0,27.0,18.0,8.0,23.6,45.6,11.0,0.0,3,17,0,358.5581395348837,1.3258252278535123
179.0,115.0,30.0,35.0,14.0,11.0,24.2,42.6,7.8,0.0,3,18,0,345.51162790697674,1.376226762299014
105.0,113.0,46.0,28.0,12.0,7.0,25.7,42.2,6.4,0.0,3,19,0,248.79310344827587,1.0136500914322277
180.0,265.0,39.0,36.0,21.0,18.0,26.8,42.5,4.3,0.3,3,20,0,346.27906976744185,1.4444869095987116
165.0,158.0,51.0,20.0,17.0,9.0,26.5,48.6,9.5,1.6,3,21,0,334.7674418604651,1.2820388267903864
154.0,121.0,51.0,23.0,16.0,8.0,24.5,57.7,10.1,0.6,3,22,0,326.3255813953488,1.25217728563648
139.0,100.0,51.0,22.0,12.0,8.0,24.0,54.1,10.5,0.0,3,23,0,314.8139534883721,1.1636863434508289
145.0,118.0,49.0,30.0,11.0,8.0,25.4,50.3,11.5,0.0,3,24,0,319.4186046511628,1.2591347514046984
160.0,134.0,50.0,29.0,16.0,8.0,25.6,50.2,11.0,0.0,3,25,0,330.93023255813955,1.335205863717503
163.0,131.0,49.0,24.0,13.0,7.0,26.5,45.7,11.5,0.0,3,26,0,333.2325581395349,1.297698768000113
134.0,186.0,37.0,46.0,13.0,20.0,28.0,37.4,6.4,0.0,3,27,0,317.98816568047334,1.2823766521533586
152.0,190.0,51.0,36.0,9.0,18.0,29.3,34.9,8.2,0.0,3,28,0,324.7906976744186,1.3652296642757709
151.0,147.0,56.0,30.0,15.0,9.0,28.6,38.8,11.7,0.0,3,29,0,324.0232558139535,1.3320306529063817
160.0,158.0,51.0,41.0,14.0,10.0,28.8,37.5,10.9,0.0,3,30,0,330.93023255813955,1.4562055174513433
180.0,209.0,59.0,32.0,15.0,13.0,26.8,46.5,9.6,0.0,3,31,0,346.27906976744185,1.5250291914065532
154.0,134.0,58.0,52.0,16.0,18.0,28.4,45.1,10.8,0.0,4,1,0,326.3255813953488,1.5721522613588188
168.0,164.0,71.0,45.0,14.0,13.0,29.3,44.3,9.9,0.0,4,2,0,337.06976744186045,1.6586513507776444
178.0,143.0,58.0,41.0,13.0,13.0,31.1,42.0,8.1,4.0,4,3,0,344.74418604651163,1.5957492522582282
178.0,253.0,86.0,40.0,21.0,18.0,31.9,40.8,6.2,0.0,4,4,0,344.74418604651163,1.7556850344571833
248.0,142.0,58.0,35.0,18.0,11.0,31.7,40.7,6.2,1.7,4,5,0,398.4651162790698,1.9240628483433078
175.0,93.0,47.0,27.0,10.0,7.0,29.2,43.9,10.0,3.7,4,6,0,342.4418604651163,1.3785682248793725
115.0,94.0,51.0,22.0,12.0,7.0,28.2,49.9,10.0,2.5,4,7,0,282.9310344827586,1.0384339628798986
132.0,79.0,30.0,23.0,11.0,7.0,29.5,48.2,21.6,3.2,4,8,0,309.4418604651163,1.0157973733111745
119.0,168.0,78.0,14.0,12.0,7.0,26.1,59.9,10.8,3.3,4,9,0,296.58620689655174,1.1399016555623402
163.0,93.0,42.0,14.0,10.0,6.0,28.5,52.9,7.9,7.7,4,10,0,333.2325581395349,1.1624683772488666
121.0,77.0,70.0,32.0,12.0,11.0,26.8,53.7,13.9,2.7,4,11,0,301.0,1.2736183733941102
111.0,112.0,43.0,51.0,12.0,12.0,27.0,49.4,9.6,0.0,4,12,0,269.2758620689655,1.242954641149073
126.0,155.0,55.0,43.0,10.0,18.0,28.8,33.2,7.2,0.0,4,13,0,306.2721893491124,1.3168352487499813
132.0,175.0,75.0,47.0,16.0,20.0,29.2,30.5,7.8,0.0,4,14,0,317.98816568047334,1.5058952703894593
168.0,180.0,49.0,46.0,17.0,21.0,31.2,33.4,3.9,0.0,4,15,0,337.06976744186045,1.5359521483118912
180.0,144.0,43.0,48.0,10.0,11.0,32.0,34.8,8.0,4.8,4,16,0,346.27906976744185,1.5847229223764614
120.0,143.0,39.0,19.0,11.0,5.0,32.5,30.1,9.0,0.2,4,17,0,300.0,0.9681174511781218
106.0,201.0,58.0,37.0,14.0,12.0,32.3,27.0,12.5,0.0,4,18,0,252.20689655172413,1.171806040565134
160.0,266.0,32.0,24.0,12.0,8.0,32.7,27.5,8.0,0.0,4,19,0,330.93023255813955,1.1827390013093062
166.0,491.0,47.0,21.0,10.0,5.0,33.0,24.4,13.6,1.2,4,20,0,487.0869565217391,1.2734332619167543
175.0,145.0,50.0,23.0,19.0,6.0,29.6,29.6,13.5,0.0,4,21,0,342.4418604651163,1.3579958232778782
117.0,132.0,59.0,51.0,10.0,12.0,29.1,24.3,14.1,0.0,4,22,0,289.7586206896552,1.368700086686007
70.0,177.0,65.0,44.0,14.0,14.0,30.0,21.6,10.5,0.0,4,23,0,256.95652173913044,1.0893205494151696
205.0,196.0,47.0,54.0,12.0,24.0,31.3,23.6,8.1,0.0,4,24,0,365.4651162790698,1.8058279744873018
156.0,306.0,88.0,50.0,16.0,22.0,33.2,21.9,7.1,0.0,4,25,0,329.70414201183434,1.7451148555778548
187.0,239.0,51.0,29.0,11.0,12.0,34.6,21.9,9.0,0.0,4,26,0,351.6511627906977,1.4861058985794184
168.0,246.0,51.0,19.0,13.0,9.0,33.1,39.7,11.5,2.0,4,27,0,337.06976744186045,1.288470203690892
161.0,167.0,89.0,25.0,15.0,9.0,33.7,41.3,14.4,3.5,4,28,0,331.69767441860466,1.5334991240664388
165.0,131.0,76.0,25.0,12.0,10.0,33.0,46.0,6.2,0.0,4,29,0,334.7674418604651,1.4775277622889411
157.0,107.0,43.0,16.0,8.0,7.0,32.3,46.8,9.3,2.8,4,30,0,328.62790697674416,1.1555404453434073
120.0,121.0,54.0,14.0,8.0,7.0,31.8,50.2,14.7,10.8,5,1,0,300.0,1.0073489423264452
122.0,95.0,26.0,19.0,11.0,6.0,30.5,54.0,15.5,4.9,5,2,0,301.7674418604651,0.9047329203001993
111.0,91.0,46.0,25.0,10.0,8.0,29.4,49.1,14.3,0.0,5,3,0,269.2758620689655,1.0169349706443356
109.0,112.0,76.0,37.0,12.0,12.0,31.0,52.1,13.3,0.0,5,4,0,262.44827586206895,1.292505376434872
145.0,167.0,42.0,40.0,11.0,17.0,33.4,42.1,8.5,0.0,5,5,0,319.4186046511628,1.313107997308799
165.0,176.0,75.0,36.0,13.0,14.0,32.5,37.4,10.9,0.6,5,6,0,334.7674418604651,1.5783070990662456
164.0,139.0,48.0,21.0,7.0,5.0,33.1,34.2,6.8,0.0,5,7,0,334.0,1.268675888066269
113.0,136.0,75.0,37.0,14.0,9.0,29.9,38.8,14.0,5.7,5,8,0,276.1034482758621,1.3079072726958116
160.0,119.0,88.0,40.0,10.0,12.0,28.7,46.9,6.6,0.3,5,9,0,330.93023255813955,1.6685543011149635
161.0,188.0,95.0,51.0,16.0,16.0,31.8,42.7,6.3,0.0,5,10,0,331.69767441860466,1.8256609784865505
186.0,239.0,79.0,57.0,18.0,19.0,34.6,33.9,6.2,0.0,5,11,0,350.8837209302326,1.9268903593278746
203.0,186.0,35.0,24.0,11.0,8.0,35.3,38.7,8.9,1.4,5,12,0,363.93023255813955,1.4290249674856117
147.0,122.0,43.0,40.0,17.0,10.0,32.3,48.7,15.4,4.9,5,13,0,320.95348837209303,1.3296334314679563
112.0,125.0,60.0,34.0,11.0,10.0,29.9,48.6,9.1,1.1,5,14,0,272.6896551724138,1.1867350462702126
141.0,138.0,52.0,34.0,20.0,9.0,32.1,49.5,10.2,0.8,5,15,0,316.3488372093023,1.2934107688774608
146.0,205.0,94.0,27.0,18.0,9.0,34.6,34.1,11.7,0.0,5,16,0,320.1860465116279,1.5014587648567466
167.0,145.0,70.0,20.0,14.0,7.0,35.4,27.4,7.9,0.1,5,17,0,336.30232558139534,1.404522553804658
160.0,164.0,59.0,40.0,57.0,14.0,34.6,31.4,7.9,0.0,5,18,0,330.93023255813955,1.4941907261937653
156.0,139.0,67.0,33.0,12.0,10.0,34.4,36.0,6.2,0.2,5,19,0,327.86046511627904,1.4526189033111712
149.0,128.0,58.0,30.0,11.0,7.0,34.8,26.9,8.3,0.0,5,20,0,322.48837209302326,1.3331254491721132
168.0,158.0,72.0,40.0,16.0,13.0,36.2,18.2,10.1,0.0,5,21,0,337.06976744186045,1.6156891484917673
153.0,206.0,96.0,50.0,15.0,21.0,37.1,19.8,7.6,0.0,5,22,0,325.5581395348837,1.7773675681963146
178.0,195.0,68.0,48.0,17.0,16.0,36.7,26.8,5.2,0.0,5,23,0,344.74418604651163,1.7250472375148804
181.0,152.0,59.0,48.0,9.0,17.0,36.3,24.1,7.2,0.0,5,24,0,347.04651162790697,1.6868717014332726
144.0,156.0,71.0,43.0,14.0,16.0,36.4,19.1,7.9,0.0,5,25,0,318.6511627906977,1.5082532316603063
158.0,177.0,61.0,38.0,16.0,12.0,36.9,19.6,6.3,0.0,5,26,0,329.3953488372093,1.4759637719076009
158.0,204.0,74.0,45.0,12.0,15.0,37.8,16.7,9.1,0.0,5,27,0,329.3953488372093,1.6219690738013675
175.0,235.0,74.0,38.0,9.0,14.0,36.5,27.2,6.6,0.0,5,28,0,342.4418604651163,1.6465157502360166
182.0,202.0,39.0,17.0,13.0,6.0,36.9,31.6,7.2,0.0,5,29,0,347.8139534883721,1.2735639285152784
151.0,157.0,47.0,26.0,14.0,9.0,34.9,43.1,13.2,2.9,5,30,0,324.0232558139535,1.2413585825915412
160.0,140.0,48.0,12.0,8.0,7.0,36.3,38.2,8.6,0.2,5,31,0,330.93023255813955,1.1626731584011412
156.0,153.4,41.9,18.4,9.0,8.9,35.2,46.0,16.1,3.1,6,1,0,327.86046511627904,1.1664536861391999
78.1,87.0,53.0,7.0,7.0,6.0,32.3,46.1,14.2,0.0,6,2,0,159.3758620689655,0.7239661642610011
149.0,119.0,42.0,14.0,9.0,7.0,34.0,51.6,14.3,0.0,6,3,0,322.48837209302326,1.0892349121164004
153.0,105.0,25.0,19.0,57.0,7.0,36.2,46.0,13.6,0.0,6,4,0,325.5581395348837,1.059026362117314
133.0,109.0,30.0,16.0,9.0,11.0,36.5,46.1,15.2,1.5,6,5,0,310.2093023255814,0.9563234227666297
144.0,101.0,62.0,18.0,11.0,6.0,33.6,57.7,14.0,0.3,6,6,0,318.6511627906977,1.216178470309799
153.0,135.0,37.0,12.0,31.0,8.0,36.0,51.2,9.3,0.0,6,7,0,325.5581395348837,1.0627310254484217
149.0,85.0,35.0,13.0,5.0,7.0,36.2,50.8,14.5,0.0,6,8,0,322.48837209302326,1.0397870837606964
133.0,81.0,3.0,28.0,5.0,11.0,32.3,67.1,14.9,17.9,6,9,0,310.2093023255814,0.9136261764894263
144.0,139.0,51.0,18.0,2.0,6.0,32.4,61.9,8.1,1.5,6,10,0,318.6511627906977,1.1523850265920335
149.0,520.0,34.0,17.0,3.0,6.0,35.3,51.5,12.3,0.0,6,11,0,322.48837209302326,1.0712341893087631
188.0,967.0,23.0,11.0,1.0,4.0,36.7,45.7,13.6,0.0,6,12,0,352.4186046511628,1.1555619872150698
262.0,847.0,22.0,10.0,2.0,4.0,38.1,38.9,17.9,0.0,6,13,0,405.3734939759036,1.5350935284383764
247.0,647.0,24.0,9.0,2.0,4.0,37.6,35.3,14.4,0.0,6,14,0,397.69767441860466,1.4561833742932222
196.0,465.0,32.0,10.0,3.0,5.0,36.8,37.0,17.1,0.0,6,15,0,449.7826086956522,1.2405335014619754
180.0,217.0,33.0,10.0,2.0,4.0,35.8,44.6,13.2,0.0,6,16,0,346.27906976744185,1.1620588266166576
166.0,114.0,40.0,19.0,3.0,6.0,32.6,55.0,13.5,0.3,6,17,0,335.5348837209302,1.213698326350496
146.0,99.0,55.0,11.0,3.0,5.0,32.6,51.5,10.6,0.3,6,18,0,320.1860465116279,1.1203985154342155
130.0,130.0,92.0,27.0,6.0,8.0,33.6,48.4,10.3,0.0,6,19,0,307.90697674418607,1.4033324680961714
152.0,174.0,78.0,25.0,5.0,8.0,36.1,42.6,8.1,0.0,6,20,0,324.7906976744186,1.419365335805765
162.0,133.0,98.0,28.0,6.0,9.0,36.5,42.6,8.0,0.0,6,21,0,332.4651162790698,1.6222949617837066
155.0,137.0,76.0,26.0,7.0,9.0,37.7,37.6,7.3,0.0,6,22,0,327.09302325581393,1.4332557865059765
158.0,119.0,60.0,22.0,8.0,7.0,37.9,38.3,7.2,0.0,6,23,0,329.3953488372093,1.3165947425585487
144.0,157.0,22.0,34.0,7.0,10.0,37.4,36.2,9.2,0.0,6,24,0,318.6511627906977,1.1347726073863396
159.0,100.0,9.0,28.0,2.0,3.0,37.0,39.7,12.6,0.0,6,25,0,330.16279069767444,1.0822042869001138
113.0,73.0,38.0,15.0,1.0,9.0,32.9,52.1,8.9,0.4,6,26,0,276.1034482758621,0.8897734392420164
114.0,36.0,24.0,13.0,1.0,6.0,31.0,72.1,12.4,26.3,6,27,0,279.51724137931035,0.7980147755275809
71.0,62.0,5.0,30.0,1.0,1.0,29.4,82.7,13.4,15.5,6,28,0,135.13793103448276,0.6292731883761487
129.0,58.0,22.0,21.0,1.0,1.0,29.9,78.4,12.4,2.7,6,29,0,307.13953488372096,0.9363723160355305
106.0,54.0,11.0,15.0,5.0,3.0,30.6,77.4,8.3,4.4,6,30,0,252.20689655172413,0.7033215419336436
82.0,63.0,12.0,12.0,1.0,4.0,32.3,72.5,12.3,7.2,7,1,0,172.68965517241378,0.5622678288888708
85.0,70.0,21.0,22.0,1.0,5.0,32.2,66.5,12.8,12.6,7,2,0,182.9310344827586,0.7161246738700107
108.0,71.0,35.0,14.0,2.0,4.0,31.2,71.2,10.2,0.2,7,3,0,259.0344827586207,0.8382463602248454
117.0,88.0,32.0,21.0,2.0,7.0,31.8,69.2,9.1,2.2,7,4,0,289.7586206896552,0.9313719684260436
131.0,105.0,29.0,22.0,1.0,9.0,31.8,70.3,9.4,0.0,7,5,0,308.6744186046512,0.9956703598109372
137.0,94.0,44.0,20.0,1.0,6.0,33.0,61.2,8.3,0.0,7,6,0,313.27906976744185,1.0941173317280095
144.0,102.0,65.0,22.0,1.0,9.0,34.0,56.8,7.6,0.0,7,7,0,318.6511627906977,1.2715061117102961
147.0,103.0,41.0,16.0,2.0,7.0,35.2,52.4,4.9,0.0,7,8,0,320.95348837209303,1.091707964853848
157.0,73.0,30.0,13.0,1.0,5.0,34.7,61.5,11.0,0.0,7,9,0,328.62790697674416,1.052698312859697
123.0,67.0,21.0,14.0,1.0,6.0,33.8,66.1,11.8,0.2,7,10,0,302.5348837209302,0.836019973945597
112.0,80.0,45.0,14.0,1.0,5.0,32.5,70.2,10.2,6.3,7,11,0,272.6896551724138,0.9150266280527085
122.0,43.0,18.0,13.0,1.0,5.0,32.5,69.0,7.3,20.1,7,12,0,301.7674418604651,0.8050357725272547
85.0,51.0,87.0,20.0,2.0,6.0,29.1,85.8,8.0,9.7,7,13,0,182.9310344827586,1.0702296943531235
95.0,49.0,5.0,13.0,1.0,4.0,29.5,86.0,7.4,5.0,7,14,0,214.6551724137931,0.59736987975938
94.0,80.0,13.0,28.0,1.0,12.0,31.3,76.9,9.2,7.0,7,15,0,228.2608695652174,0.7711620600741961
136.0,62.0,70.0,17.0,1.0,7.0,30.1,87.4,9.8,10.3,7,16,0,312.51162790697674,1.2110780053502266
86.0,67.0,67.0,14.0,4.0,6.0,32.3,75.0,7.7,3.6,7,17,0,186.3448275862069,0.906100624478684
98.0,56.0,56.0,11.0,2.0,5.0,32.3,74.0,10.4,8.8,7,18,0,224.89655172413794,0.8779827684474525
87.0,50.0,16.0,17.0,4.0,7.0,31.9,74.4,6.7,12.9,7,19,0,189.75862068965517,0.6536434357067812
93.0,66.0,36.0,17.0,1.0,8.0,29.9,83.4,5.1,11.9,7,20,0,207.82758620689654,0.7949016345474675
126.0,35.0,11.0,12.0,4.0,6.0,29.5,86.9,4.9,24.9,7,21,0,304.83720930232556,0.7771256492522655
71.0,51.0,18.0,14.0,3.0,6.0,28.7,90.9,6.8,41.7,7,22,0,149.873417721519,0.5582687973394408
84.0,59.0,66.0,15.0,2.0,6.0,30.3,80.3,7.5,5.1,7,23,0,179.51724137931035,0.8993690282657318
92.0,50.0,10.0,14.0,3.0,6.0,32.4,72.2,5.0,1.9,7,24,0,204.41379310344828,0.6187880281033641
82.0,38.0,7.0,12.0,4.0,5.0,29.5,86.1,8.0,9.2,7,25,0,172.68965517241378,0.5349774857568349
78.0,24.0,6.0,12.0,1.0,5.0,27.4,95.7,9.3,11.7,7,26,0,159.0344827586207,0.5097851503762347
64.0,44.0,15.0,9.0,2.0,4.0,27.0,97.2,8.1,18.8,7,27,0,124.81012658227849,0.46333648710337266
94.0,79.0,19.0,15.0,4.0,6.0,27.5,93.4,10.9,2.2,7,28,0,211.24137931034483,0.6873605418034996
112.0,86.0,25.0,11.0,1.0,5.0,29.9,81.8,7.6,2.2,7,29,0,272.6896551724138,0.7753486819320498
92.0,104.0,16.0,15.0,1.0,5.0,30.2,78.5,9.5,2.9,7,30,0,204.41379310344828,0.6607623385611221
115.0,114.0,19.0,14.0,1.0,5.0,30.8,75.5,10.1,2.9,7,31,0,282.9310344827586,0.7842053591100828
115.0,158.0,18.0,10.0,4.0,4.0,30.9,71.8,9.0,0.7,8,1,0,282.9310344827586,0.7424725678290086
145.0,184.0,11.0,14.0,2.0,5.0,31.5,68.1,11.5,0.3,8,2,0,319.4186046511628,0.8920217836299764
154.0,191.0,16.0,14.0,3.0,4.0,31.2,67.1,12.8,0.0,8,3,0,326.3255813953488,0.9665512087770675
159.0,166.0,7.0,10.0,1.0,4.0,31.8,61.8,11.0,0.0,8,4,0,330.16279069767444,0.904490960379429
149.0,91.0,49.0,15.0,3.0,7.0,30.1,72.8,12.5,1.0,8,5,0,322.48837209302326,1.1389122147403905
143.0,74.0,23.0,13.0,2.0,6.0,28.0,85.9,6.1,4.8,8,6,0,317.8837209302326,0.9404566362329742
118.0,58.0,18.0,13.0,2.0,7.0,28.5,86.7,6.2,9.8,8,7,0,293.17241379310343,0.7847565519852137
81.0,69.0,38.0,13.0,1.0,6.0,29.9,83.4,8.0,7.3,8,8,0,169.27586206896552,0.709328776852997
91.0,70.0,30.0,23.0,2.0,10.0,31.4,75.8,8.0,4.8,8,9,0,201.0,0.8056297534176594
112.0,70.0,19.0,16.0,1.0,6.0,31.0,78.2,6.0,1.9,8,10,0,272.6896551724138,0.7871280545123883
